update,train_loss,train_preference_mae,train_cross_entropy
1,-9.971083641052246,0.4310918664701249,2.22883499983479
2,-7.724003314971924,0.3864579263569928,2.153773679452784
3,-9.852758407592773,0.42276139322372974,2.1720538875635933
4,-8.754536628723145,0.3872359495904343,2.2042902795707477
5,-7.7228851318359375,0.3875422419508767,2.1369424322072197
6,-8.812957763671875,0.3876265970287878,2.2035592803183723
7,-6.370802879333496,0.4171897009923838,2.5236394932636848
8,-10.692018508911133,0.4268736210253676,2.1106641993803135
9,-9.5548095703125,0.41045356580691955,2.300476473043947
10,-6.257145881652832,0.3811249204882212,2.6173886152414174
11,-10.93270206451416,0.43513781626040715,2.199584600680015
12,-9.940484046936035,0.37481289976174725,2.256719015976962
13,-13.412235260009766,0.4818406531488669,2.174141698023852
14,-11.005764961242676,0.43295248634493505,2.2472463504356495
15,-9.059221267700195,0.379859526502088,2.2230350305052364
16,-9.500497817993164,0.3732118061058727,2.1669372688321507
17,-8.614776611328125,0.4334462006963586,2.488959876390604
18,-10.631331443786621,0.45024294250496466,2.1856963643256355
19,-5.389449119567871,0.3935507062470579,2.5270140079351573
20,-10.036916732788086,0.38137116142952576,2.1593541441594852
21,-9.120556831359863,0.39066022610384904,2.1550776765627018
22,-6.634841442108154,0.43201103809422203,2.5361170035142164
23,-9.252340316772461,0.37515072950392203,2.0928161021541145
24,-11.236446380615234,0.4294717924353413,2.233668615712839
25,-10.466361045837402,0.43042976687948814,2.2256509705501446
26,-10.251800537109375,0.42066238847564336,2.1664679330938004
27,-6.577350616455078,0.38138992155087964,2.608004730481368
28,-9.391656875610352,0.37596799584620666,2.091077068272759
29,-11.111933708190918,0.42752512260226855,2.104237007744172
30,-8.815423011779785,0.4248686753424509,2.195833417422631
31,-9.012600898742676,0.41247644303588904,2.1739570165381714
32,-10.361717224121094,0.42212393687833505,2.1697607496205498
33,-9.275157928466797,0.4031243164130368,2.1407997327692367
34,-9.722338676452637,0.3794112180996904,2.2718502914204315
35,-10.099942207336426,0.4025924538737523,2.0938635433421418
36,-9.774632453918457,0.4048767404644922,2.158626823740847
37,-10.85232162475586,0.4240926191936701,2.1529032360104954
38,-11.582223892211914,0.45158435813288156,2.2134381497607514
39,-9.73024845123291,0.3777181456099886,2.0873632676461162
40,-10.09210205078125,0.4107510564103549,2.296865503577625
41,-10.817855834960938,0.36597776461947396,2.2273996375939427
42,-12.953310012817383,0.4959029501380985,2.3175278612795998
43,-10.09121036529541,0.349053448192883,2.223936856669538
44,-8.740487098693848,0.3735626684541316,2.1425289818469215
45,-9.315971374511719,0.40153156298752607,2.2888755684389785
46,-11.728748321533203,0.45265761354708445,2.2111901833730587
47,-10.519739151000977,0.3798467806006639,2.1558133915943256
48,-10.765594482421875,0.42054162583382465,2.1629866510629654
49,-10.25964641571045,0.3820012612203289,2.266132155761999
50,-11.824127197265625,0.45262622851829515,2.2091433116618324
51,-10.585305213928223,0.4109524772506749,2.291463025352534
52,-13.85728931427002,0.48124613657148624,2.1591657899758396
53,-8.546731948852539,0.38287057104341815,2.5875124656237087
54,-8.672391891479492,0.3909982908485992,2.210710147724432
55,-7.310724258422852,0.3791810480749503,2.5952576169600854
56,-10.805082321166992,0.40229960869344433,2.084372227682787
57,-10.726007461547852,0.37576500253620865,2.14754938027438
58,-11.206575393676758,0.4294407469149806,2.195205890957047
59,-10.429146766662598,0.36485049809494746,2.1433871940654865
60,-11.96184253692627,0.4183743940292665,2.2563208052340675
61,-11.822200775146484,0.4272921494019822,2.285950506434721
62,-11.994915008544922,0.4273183343199976,2.0835828167550705
63,-9.805031776428223,0.39359646477542826,2.1905614383080425
64,-17.2142276763916,0.6487995425676865,2.2048446625471114
65,-10.905999183654785,0.3851265349810122,2.108870204757242
66,-10.916213989257812,0.3764120110862818,2.1430358685114803
67,-12.208922386169434,0.4525226608330564,2.1996993475100575
68,-13.334226608276367,0.45320185469300134,2.1429510949289097
69,-11.18595027923584,0.42030005008002214,2.142357522950453
70,-10.06216049194336,0.41013742291887834,2.160469666999929
71,-11.726999282836914,0.4140997448024857,2.269990975365919
72,-9.499749183654785,0.4286137412749765,2.4623668239666867
73,-11.907062530517578,0.43826912872247764,2.135489095659817
74,-11.058223724365234,0.4424012514371324,2.174568506724694
75,-12.135896682739258,0.4255800427096551,2.1043836518245587
76,-10.683693885803223,0.39147844969312934,2.1568101118592655
77,-9.792594909667969,0.3905395841520813,2.103749031529707
78,-11.856050491333008,0.37815178451280923,2.220833001767888
79,-11.875265121459961,0.3783148542912996,2.2202636783613876
80,-6.984868049621582,0.3726064218800073,2.490850262917005
81,-13.085765838623047,0.4417826199911153,2.2456307516378513
82,-11.414591789245605,0.42812564233381245,2.2562168538570404
83,-10.839925765991211,0.3811981466279925,2.070812654845855
84,-11.290030479431152,0.35607572882933003,2.204714787356994
85,-11.472393035888672,0.4284201956765582,2.2545427872854122
86,-11.472512245178223,0.4314023646557203,2.192941915462999
87,-12.145224571228027,0.4538100046451954,2.1817380961249855
88,-12.163389205932617,0.4332584280987952,2.166412156294374
89,-10.370626449584961,0.40411287151114633,2.274361197562779
90,-12.128924369812012,0.4510983301011641,2.1887162029743195
91,-10.984454154968262,0.4045106130738476,2.1107725693899044
92,-11.947161674499512,0.4229005878696109,2.120609497322756
93,-12.168723106384277,0.42470991051417384,2.245260097524699
94,-12.414514541625977,0.42850851473801616,2.2656376756289425
95,-11.465805053710938,0.38843582607190213,2.2447291840525234
96,-10.930278778076172,0.4141718361139806,2.1435819496126736
97,-11.205660820007324,0.4477882307190598,2.204753021983539
98,-10.864316940307617,0.38985842997413367,2.166598427821608
99,-9.618277549743652,0.4186531264590259,2.4746098655920763
100,-11.611745834350586,0.4215960612697535,2.126047499039594
101,-8.525586128234863,0.432409354743396,2.498775438620494
102,-11.333930015563965,0.3846519628818566,2.1758789875928093
103,-12.715417861938477,0.4527917481704109,2.178204802905812
104,-14.252090454101562,0.4546678108615169,2.255017265677452
105,-13.678491592407227,0.45207622303614414,2.1260298280154957
106,-8.569620132446289,0.4324842958981564,2.4962608573528438
107,-9.07971477508545,0.4129694986911455,2.4771396930401144
108,-12.076037406921387,0.4332904143247853,2.1725062955828274
109,-11.987977981567383,0.43488857370155526,2.123336955028422
110,-12.619632720947266,0.4282479097178713,2.064213407390258
111,-9.835448265075684,0.42691351890231605,2.444776181991284
112,-12.648117065429688,0.428255616967479,2.0632041605079876
113,-11.894105911254883,0.38814723155239833,2.0873755251660064
114,-12.684233665466309,0.4154817935898798,2.124130599638995
115,-14.348519325256348,0.4545333016398138,2.2483394619296577
116,-12.28129768371582,0.3907349257827069,2.121714139685911
117,-11.998894691467285,0.446923460920837,2.1481948380961136
118,-8.568487167358398,0.39653766063599705,2.477057688511335
119,-12.743520736694336,0.4156363876317361,2.1215852428885067
120,-12.477274894714355,0.382429092172818,2.1974568796508454
121,-11.83627986907959,0.43229411072245344,2.173973516506307
122,-12.741251945495605,0.4317149388361545,2.185265658532872
123,-12.148200988769531,0.4352442053981526,2.1159332981880974
124,-11.316078186035156,0.39128162065170974,2.1544078027500824
125,-12.829216957092285,0.4438758894761587,2.1452197853256676
126,-11.321104049682617,0.38824161343888747,2.1470119883032406
127,-11.903987884521484,0.43242446411012686,2.1707404325990116
128,-11.415703773498535,0.40065945269804215,2.1547619341050877
129,-11.969283103942871,0.38701541741556134,2.1159187520251557
130,-11.404302597045898,0.3916275681175153,2.151643795125625
131,-12.896742820739746,0.42808304592722163,2.076392230742118
132,-10.035530090332031,0.42339052428915624,2.418736544939188
133,-11.46440601348877,0.39230481659139715,2.078741133213043
134,-11.550622940063477,0.40295799033700624,2.1491962864118466
135,-13.115283012390137,0.4533119433336675,2.160253459916395
136,-12.303628921508789,0.36223524202380675,2.1784732499543358
137,-14.478126525878906,0.4818099651955529,2.1191276566070667
138,-11.973237991333008,0.40063757318247883,2.0637259518398956
139,-12.183206558227539,0.39071898905996955,2.2220238114104554
140,-12.781519889831543,0.41841865959144814,2.076670867555282
141,-12.956038475036621,0.42551835710717567,2.089947874055189
142,-13.021087646484375,0.4164304176126503,2.1106601778198693
143,-12.401374816894531,0.3630320984903216,2.1747556565439
144,-11.951607704162598,0.43018508904747493,2.173810940454988
145,-12.232305526733398,0.4134929264512237,2.2394892941502964
146,-12.082283973693848,0.3834927993573746,2.0445863008499146
147,-11.703235626220703,0.4036311903719049,2.1426047411035087
148,-12.545381546020508,0.39450311206381095,2.1240355793167565
