epoch,train_loss,train_preference_mae,train_cross_entropy
1,51.254093170166016,0.7945210053643599,1.980306681076234
2,51.18919372558594,0.795233892731601,1.9816314112395048
3,51.1650390625,0.7978652408403847,1.9809814119203524
4,51.00910568237305,0.7953020918736423,1.9802798600020735
5,51.00602340698242,0.7964395230717762,1.9792412793771788
6,50.94725036621094,0.7958315747119649,1.9788232950324363
7,50.872337341308594,0.794172830634965,1.9773118114945563
8,50.8555793762207,0.7959020201225911,1.9789400642568415
9,50.76942825317383,0.794448070290343,1.9775725948539646
10,50.75084686279297,0.7950524276990283,1.9773232462731274
11,50.65010070800781,0.7926472613169295,1.9756289385259151
12,50.62843322753906,0.7956849831602824,1.9779179919172416
13,50.50336456298828,0.7960032439796724,1.9766490867530757
14,50.4361686706543,0.7933411541718584,1.975034509870139
15,50.4537467956543,0.794852509885941,1.9750616565685382
16,50.34331130981445,0.7965738932480818,1.974875791167671
17,50.22538375854492,0.794947350879426,1.9737326621331952
18,50.2301139831543,0.7952106814733693,1.9755668013610623
19,50.161556243896484,0.7966640535278291,1.9733457506041636
20,50.075950622558594,0.7935851463222318,1.9724100252444094
21,50.05168533325195,0.795164768126351,1.970767995681275
22,49.98041534423828,0.795822601379981,1.9727272299880332
23,49.8795051574707,0.7967427153170881,1.9730906210501085
24,49.79930877685547,0.7957558443410704,1.9719375415959142
25,49.722808837890625,0.7963855912898464,1.9702943383970044
26,49.68380355834961,0.79455267791459,1.9705329740589315
27,49.6568717956543,0.7962930854106709,1.9704944731836969
28,49.51202392578125,0.7968799649503139,1.9704053110697053
29,49.490943908691406,0.7954735580812919,1.9686819540167397
30,49.42301559448242,0.7972424183691086,1.9695310262455181
31,49.299072265625,0.7955843542363318,1.9672062754292379
32,49.353668212890625,0.7929879950119357,1.966929354789582
33,49.270687103271484,0.7959681468563307,1.9663979482244363
34,49.161659240722656,0.7963707843405136,1.9669627303426915
35,49.14862823486328,0.7957759946322285,1.965720878236673
36,49.07371520996094,0.7937310757359671,1.9637036005204374
37,49.02576446533203,0.7951248227082854,1.9643103690309958
38,48.98501968383789,0.7945156918919466,1.9633356154980985
39,48.91230010986328,0.796522871545633,1.96326131881638
40,48.76331329345703,0.7968511619199539,1.963376298038797
41,48.72932434082031,0.7965180756512624,1.963399818505753
42,48.64863586425781,0.7958899813407495,1.9610808503560044
43,48.6279296875,0.7963555465915614,1.9619978464801202
44,48.53953170776367,0.7945651368293105,1.9596117826348
45,48.5510368347168,0.7980204051245327,1.960225922478871
46,48.37784957885742,0.798137692313992,1.9604516278275035
47,48.28818893432617,0.7970938241345742,1.959463574330915
48,48.27843475341797,0.7973207088027947,1.960551998832009
49,48.2329216003418,0.7959009288700862,1.9595938167450102
50,48.1925048828125,0.7964393824720929,1.9585506795820864
51,48.06757354736328,0.7973436128776644,1.958863858302886
52,48.0006103515625,0.7987634766774626,1.9585567665371029
53,47.90242004394531,0.797789966790884,1.9584814137355848
54,47.85117721557617,0.7970693102313281,1.9581482285125689
55,47.84526824951172,0.796275660848848,1.9559622461145574
56,47.77332305908203,0.795621769184446,1.954059516841715
57,47.751564025878906,0.7961291509637661,1.9544653516601433
58,47.676578521728516,0.7979105844337898,1.9539414796639571
59,47.59659957885742,0.7964812745392145,1.953889269043099
60,47.55125045776367,0.796288491522742,1.9527875703166833
61,47.461029052734375,0.7965745680254502,1.954596502537077
62,47.4206657409668,0.796180318817942,1.9508623021908782
63,47.33295440673828,0.7961171807100077,1.952084529298273
64,47.265907287597656,0.7960033216787149,1.9504552707076073
65,47.212242126464844,0.797949207103779,1.9510489514266902
66,47.12519836425781,0.7972885930328663,1.9499759362502531
67,47.039730072021484,0.7973772252905427,1.950278851626949
68,46.99760818481445,0.7975290506667179,1.9490740714086727
69,46.939334869384766,0.7975806764209011,1.949508866972544
70,46.876522064208984,0.7970200298412476,1.9490827462551268
71,46.825260162353516,0.7977448756617442,1.9476994552056899
72,46.73405075073242,0.7964147891444381,1.9471440355886112
73,46.6937141418457,0.797058893513292,1.9448985015465454
74,46.64225769042969,0.799065591149517,1.947051128880544
75,46.50596237182617,0.7983385132949333,1.9457672151990912
76,46.46232986450195,0.797888780200936,1.944052340970798
77,46.422698974609375,0.7991878442797478,1.9453397692943162
78,46.29634475708008,0.7983744909335215,1.9435551742261106
79,46.29206848144531,0.7960137012279108,1.9432291378351776
80,46.304630279541016,0.7970468659096451,1.9410711691122164
81,46.19732666015625,0.796967382984721,1.9428871507671746
82,46.118099212646484,0.7965552176907682,1.9408786305311052
83,46.04307174682617,0.798844776465803,1.9408780043436722
84,45.950618743896484,0.7966057532975305,1.9410989419980482
85,45.93033981323242,0.7975628440716858,1.9405865281481633
86,45.83001708984375,0.7968568969908415,1.9392802959138697
87,45.83740234375,0.7979348502131756,1.9385640937834978
88,45.692298889160156,0.7970454962481582,1.9371802740815012
