epoch,train_loss,train_preference_mae,train_cross_entropy
1,18.851545333862305,0.319725897159247,2.7336215473796157
2,18.84215545654297,0.3196021066261023,2.7329043249006975
3,18.832782745361328,0.31947818657410165,2.7321880151602356
4,18.823434829711914,0.3193542479125197,2.731472721281038
5,18.814130783081055,0.31923032952693803,2.7307582421397623
6,18.804841995239258,0.3191063310102663,2.7300440313040535
7,18.795578002929688,0.31898232237459057,2.72933080970225
8,18.786333084106445,0.3188582108555895,2.7286182086576116
9,18.77710723876953,0.318733966668117,2.7279063033109363
10,18.76790428161621,0.3186098229805767,2.7271957115524192
11,18.758731842041016,0.31848559224758105,2.7264856470918115
12,18.74957847595215,0.3183613350572197,2.72577657694505
13,18.740446090698242,0.31823701814977196,2.725068435030566
14,18.73133659362793,0.3181126821836701,2.7243612447160888
15,18.722248077392578,0.31798829524059896,2.7236551320264963
16,18.71318244934082,0.31786381645947165,2.7229498538865964
17,18.704137802124023,0.3177392105518908,2.7222457546317442
18,18.695114135742188,0.3176145658169218,2.721542617644776
19,18.686113357543945,0.31748978620255264,2.7208406710997224
20,18.67713737487793,0.3173649499217657,2.7201398140750825
21,18.668176651000977,0.31724003920227994,2.7194406811825256
22,18.659250259399414,0.3171148934173958,2.7187429277480324
23,18.65034294128418,0.3169903628267395,2.718046385752545
24,18.641454696655273,0.3168671796360974,2.717351020059802
25,18.632591247558594,0.3167438206403601,2.716656749306077
26,18.623748779296875,0.3166203762733384,2.715963662178679
27,18.614925384521484,0.316496928529665,2.7152710908769886
28,18.606124877929688,0.3163733310340693,2.7145800772546367
29,18.59734344482422,0.31625316919078306,2.713890249883248
30,18.588586807250977,0.3161339398349918,2.7132015434009107
31,18.579849243164062,0.31601468456196974,2.712513956876302
32,18.57113265991211,0.31589538056412936,2.711827416269278
33,18.562435150146484,0.3157760079670542,2.7111421377313407
34,18.553760528564453,0.3156566189972571,2.7104584571312773
35,18.545106887817383,0.31553728104616235,2.709775533527136
36,18.536474227905273,0.31541802605595226,2.709093338174915
37,18.52785873413086,0.31529881743051424,2.7084117503413423
38,18.51926040649414,0.31517963288371253,2.7077311449684203
39,18.510683059692383,0.3150605100480704,2.70705127322369
40,18.502126693725586,0.3149415222492669,2.706372331531549
41,18.493589401245117,0.31482269954764414,2.705694032324986
42,18.485069274902344,0.31470386164525976,2.705016815865582
43,18.4765682220459,0.3145849565716523,2.7043415953997862
44,18.468090057373047,0.31446599192187696,2.7036676177839665
45,18.459630966186523,0.3143470237177429,2.7029948658733205
46,18.451190948486328,0.3142279565047516,2.702323926824399
47,18.44277000427246,0.31410889658486507,2.7016543028876185
48,18.434370040893555,0.31399003361738786,2.700985673984343
49,18.425994873046875,0.31387115316144754,2.7003182214261456
50,18.417644500732422,0.3137523216621194,2.699651644353501
51,18.409311294555664,0.313633586340846,2.69898589708927
52,18.4009952545166,0.31351485078777674,2.6983212066221642
53,18.392698287963867,0.3133961218806476,2.6976574658924206
54,18.38441276550293,0.31327741021182864,2.6969950658861888
55,18.37615203857422,0.31315865609790383,2.6963333962061866
56,18.367910385131836,0.31303988293580703,2.6956723215143112
57,18.359689712524414,0.3129210477214381,2.695012654812837
58,18.351486206054688,0.31280216243291076,2.6943541701713745
59,18.343299865722656,0.3126832215102872,2.6936965503052552
60,18.335132598876953,0.31256425936022847,2.6930401399731636
61,18.326980590820312,0.31244536004047413,2.6923849854872306
62,18.31884765625,0.3123265009696626,2.691731731280346
63,18.310726165771484,0.31220768816667394,2.6910792302594264
64,18.302623748779297,0.3120888093782397,2.6904279897412793
65,18.294536590576172,0.31196988549219656,2.6897780606523156
66,18.286466598510742,0.311850868633596,2.689129371280697
