epoch,train_loss,train_preference_mae,train_cross_entropy
1,2.580186605453491,0.5838755461130636,2.5047650125131686
2,2.5728132724761963,0.573809106911421,2.5200562736188825
3,2.5981006622314453,0.5816373427317245,2.511059160767631
4,2.579798698425293,0.5698760051122477,2.492965577170253
5,2.5783486366271973,0.5672286641087066,2.4716096997091714
6,2.5528571605682373,0.5659514659559021,2.459107746878131
7,2.554682970046997,0.5788931020232971,2.480549706103788
8,2.5556702613830566,0.576866509079553,2.4804702308452264
9,2.5700931549072266,0.5830010027401534,2.4474223644303326
10,2.5230088233947754,0.5828796219817208,2.4500570346347312
11,2.518190860748291,0.5773273398418485,2.4477866237813775
12,2.527897834777832,0.58264141307251,2.4729098421098157
13,2.5429019927978516,0.583862391343768,2.463965235362676
14,2.529911518096924,0.5798472327450436,2.4694964459419926
15,2.5420989990234375,0.580368694855358,2.4408333381976592
16,2.5070905685424805,0.5865893705152891,2.474740391004492
17,2.5353517532348633,0.5825236070737294,2.4454480106519028
18,2.5069193840026855,0.5858853435310208,2.4365345565602183
19,2.4987664222717285,0.5826944394455903,2.4326802869750694
20,2.4905507564544678,0.5762897514209854,2.431342130611566
21,2.4939165115356445,0.5854628820119091,2.423307878642597
22,2.482194662094116,0.5743055488624308,2.4211468276652424
23,2.4900660514831543,0.5850787337178481,2.4277050465938044
24,2.4942450523376465,0.5889926663696955,2.426346403292634
25,2.488973379135132,0.5875568755484122,2.4464150000448255
26,2.502268075942993,0.5911620586064606,2.4294841005890206
27,2.4803619384765625,0.5915977860862248,2.4278581106865946
28,2.4781057834625244,0.5801771784831667,2.4140836521983147
29,2.464057445526123,0.5862966060121194,2.405195864933458
30,2.453049898147583,0.5768935420498285,2.3839868400245905
31,2.4449994564056396,0.5874055646961884,2.3968403595923022
32,2.4441702365875244,0.5893666228900899,2.3831123985688794
33,2.4439516067504883,0.578557298739776,2.415454048832709
34,2.4659583568573,0.5913496215214615,2.4189883270724253
35,2.4676899909973145,0.5846679284804291,2.4004568024961785
36,2.4623963832855225,0.5966254880293559,2.4244814377955417
37,2.4585514068603516,0.5916059158620782,2.3849084856496616
38,2.4360079765319824,0.5825030007695368,2.4124216866594823
39,2.4638431072235107,0.5940225405888147,2.4000519707544963
40,2.4520890712738037,0.5878908285801269,2.389569841663946
41,2.4289238452911377,0.5785748558048959,2.3597883538089017
42,2.4141392707824707,0.5969090278634982,2.387658004394986
43,2.422287702560425,0.5897347171971785,2.359053063968366
44,2.4130680561065674,0.5966785015162972,2.4080706092275004
45,2.449758768081665,0.5934747916836932,2.390218861401081
46,2.4292826652526855,0.5943566869556617,2.3960881235755305
47,2.4355711936950684,0.5836322752033773,2.3496786496517332
48,2.387281894683838,0.5941329141086148,2.3942509896375914
49,2.428607940673828,0.5968353355146342,2.3885488166812467
50,2.422102451324463,0.5954553592826125,2.39071459221569
51,2.4228150844573975,0.60595337336928,2.3905501391061326
52,2.421747922897339,0.5993848030152917,2.3588564019988882
53,2.3907508850097656,0.5941598733760587,2.3518733373758467
54,2.3986382484436035,0.6021378506752607,2.3772733448581262
55,2.400543451309204,0.5910503636559553,2.350750480355187
56,2.3940961360931396,0.5983527365156287,2.359240630218251
57,2.391120433807373,0.5985713657244275,2.3739586533470587
58,2.400800943374634,0.5997306652258986,2.371888805519451
59,2.400120735168457,0.5953070803541352,2.3404630324379965
60,2.38275146484375,0.6018225557880728,2.344796228222549
61,2.368049144744873,0.5980860650654504,2.3422498513351786
62,2.3700544834136963,0.5932052822206836,2.3118935901332986
63,2.3546504974365234,0.6007648368150428,2.342458674345504
64,2.375929117202759,0.6049979393072124,2.341289703480222
65,2.3667967319488525,0.6026113523522318,2.339780616658655
66,2.3625545501708984,0.5989549879344414,2.345446252010085
67,2.3741447925567627,0.6001230477681756,2.3050015815957026
68,2.341387987136841,0.6022699080481032,2.3197615325281564
69,2.341657876968384,0.598570820421789,2.306159447709268
70,2.342148542404175,0.6066841771026131,2.3258249087428506
71,2.3477132320404053,0.6071465100545603,2.3435771056366237
72,2.361905336380005,0.6081620307981942,2.325650792907585
73,2.345107316970825,0.5956519570796157,2.2851177545433696
74,2.321058750152588,0.6090333325618751,2.3096725061874497
75,2.327197551727295,0.6079509424854959,2.3037592109970073
76,2.3227169513702393,0.6023347019238338,2.2943723762238566
77,2.322784423828125,0.5968896942481012,2.285372724079273
78,2.3082568645477295,0.5975223141912612,2.2958584553138777
79,2.3267734050750732,0.6056226486041045,2.2966630201448095
80,2.3143999576568604,0.6050235856770219,2.313787550496107
81,2.335604667663574,0.6110033359877528,2.318229301578619
82,2.336714506149292,0.6077908931368715,2.295127059248361
83,2.3202459812164307,0.6015795731322382,2.291261493482373
84,2.3187365531921387,0.6157271944565598,2.3187372879209844
85,2.331206798553467,0.600462215164317,2.288617366586219
86,2.305572748184204,0.6058818790563817,2.2950931069525806
87,2.3071413040161133,0.6090942831793973,2.2759252949194475
88,2.2954070568084717,0.6113139702602264,2.2814247509972616
89,2.2933712005615234,0.6078545422936354,2.2706627382642846
90,2.2804903984069824,0.6072936786828289,2.2663145813752306
91,2.2872731685638428,0.6010404917968364,2.2882513529197737
92,2.2950360774993896,0.6099484273120396,2.2684421801770274
93,2.300316572189331,0.6136312643377696,2.2831435108726676
94,2.2966628074645996,0.6086342942475177,2.258579654873095
95,2.2747573852539062,0.6146595452006355,2.2706450086764316
96,2.2835938930511475,0.6079753782432493,2.2567391610619696
97,2.2782511711120605,0.6103994233248419,2.274013905955309
98,2.2776272296905518,0.6201604600481251,2.284744640812278
99,2.2755839824676514,0.6100700200012993,2.2637762093747202
100,2.2869632244110107,0.6119620818122796,2.2512584389610724
101,2.265439033508301,0.6132939489249859,2.2670300149104814
102,2.280325174331665,0.6083392608105279,2.246539233591069
103,2.2539784908294678,0.616999842104282,2.257298131558028
104,2.2634804248809814,0.61455128853762,2.2416909734972497
105,2.2648680210113525,0.6145375511813129,2.281049221584743
106,2.271620035171509,0.6076161239991877,2.234498202970082
107,2.253066301345825,0.6174010243156016,2.2577854661609638
108,2.263021469116211,0.6195387646430597,2.230546311898665
109,2.243459701538086,0.6190182751298032,2.233925636688417
110,2.2347512245178223,0.6189307341401512,2.227103304625912
111,2.2443807125091553,0.6187709243934821,2.2389020520177754
112,2.2459523677825928,0.6196976497088755,2.2507489658892155
113,2.2531991004943848,0.6080486959672825,2.203408473340625
114,2.229006290435791,0.6179603274574575,2.2188606428151783
115,2.2331888675689697,0.616100224995387,2.217584889890118
116,2.223985195159912,0.6227448747956461,2.2112207045270638
117,2.220194101333618,0.6153526425623345,2.22722724723545
118,2.2321972846984863,0.6209348312711934,2.2311273017390207
119,2.229541301727295,0.6181074485232583,2.220850744200024
120,2.2263543605804443,0.6220781219630047,2.2128835174847734
121,2.21028733253479,0.6176386433483981,2.2238700543106957
122,2.2247512340545654,0.622379577148199,2.2175251469439403
123,2.2191569805145264,0.6221036738837509,2.203198694539341
124,2.202531576156616,0.6248147655546631,2.226483177393675
125,2.2219417095184326,0.6192535994380667,2.2202021296728742
126,2.2138006687164307,0.6173556038167015,2.1984217840839517
127,2.2004692554473877,0.6278642208525959,2.1962073384360834
128,2.18611216545105,0.6237340827129484,2.221828392283483
129,2.2145698070526123,0.6223008145023706,2.212154207243161
130,2.2037580013275146,0.6318099895131625,2.2193247217007657
131,2.2011878490448,0.6286654088880645,2.206927635452964
132,2.1949150562286377,0.6209264876889236,2.1982059441506863
133,2.197075128555298,0.6217285415194476,2.1907668682661923
134,2.192530870437622,0.6236161798562393,2.2086849236352877
135,2.207763910293579,0.6193195122155868,2.182624272917482
136,2.1745405197143555,0.6283110870359073,2.1945082296363334
137,2.1932718753814697,0.6212073603837281,2.1816954255442726
138,2.1818313598632812,0.619786101632333,2.1822118149562315
139,2.173677444458008,0.6213332608363431,2.178416976027868
140,2.185823917388916,0.6205877208059815,2.16948944770477
141,2.164653778076172,0.6178856890208855,2.191081778230992
142,2.1812148094177246,0.6258435002104599,2.2089359286156567
143,2.1958837509155273,0.6299231386807802,2.190555979751728
144,2.167750358581543,0.6236598061346789,2.1843867327340623
145,2.1760003566741943,0.6275928650531947,2.1902788670902904
146,2.188084840774536,0.627834330446866,2.19221609915522
147,2.187441349029541,0.6213298874415074,2.1944957966492935
148,2.1806678771972656,0.6221169511516587,2.1902249270880763
149,2.1826605796813965,0.6271419130481123,2.2071113764223727
150,2.1878554821014404,0.6205311469053179,2.185704176314175
151,2.1793065071105957,0.6237648402157676,2.180047717453404
152,2.172271966934204,0.621761219103715,2.190565063702789
153,2.1860673427581787,0.6178524807951684,2.189500058408488
154,2.1889898777008057,0.621434690817648,2.1885815164582296
155,2.184572458267212,0.6235015984747072,2.1977559837766667
156,2.1793153285980225,0.6209128107254993,2.1877176622775467
157,2.178255319595337,0.6213224457639427,2.1679194956509904
158,2.169800281524658,0.6188399835315466,2.182205897163261
159,2.17938232421875,0.6231040830601715,2.184623818844557
160,2.1831486225128174,0.6253830663551028,2.1835325197740034
161,2.176470994949341,0.6268368741481191,2.186855237423019
162,2.1725006103515625,0.6189781232544476,2.1684213890270754
163,2.163674831390381,0.6183540494675293,2.174501448361711
164,2.1643717288970947,0.621257515336346,2.193463140505959
165,2.1781134605407715,0.6191950103687557,2.179543123665181
166,2.1612601280212402,0.617349610631831,2.168363608419895
167,2.149458169937134,0.619402400781772,2.1663251158527355
168,2.144423007965088,0.619531091302237,2.169814496724443
169,2.165043830871582,0.6242986416528435,2.1710725140503864
170,2.1537275314331055,0.6167219189814926,2.191645035012202
171,2.185176134109497,0.6218384011676715,2.195028831674294
172,2.196044921875,0.6169873905303563,2.1868519462983715
173,2.1721014976501465,0.6126729977256008,2.1770267203788864
174,2.1629977226257324,0.6150741327948529,2.1788855901157316
175,2.161421775817871,0.6202319230813675,2.16277702762322
176,2.151792049407959,0.6128946693021642,2.1692883866754444
177,2.1632256507873535,0.6158066329774171,2.17893536566672
178,2.1647727489471436,0.6059712471268578,2.156840007498183
179,2.1601145267486572,0.6142883839950966,2.174975484270941
180,2.1594078540802,0.6204230638097724,2.1727653702890333
181,2.155266046524048,0.6210335424087328,2.166100126098503
182,2.1578941345214844,0.6224170930856491,2.1831230031834408
183,2.1637606620788574,0.6193451146196803,2.1799757688898933
184,2.167198419570923,0.6111851360636756,2.172223671932112
185,2.1730353832244873,0.6144104898555688,2.1677419028498908
186,2.153343677520752,0.6106174698054759,2.159192582592368
187,2.1531894207000732,0.6179638113069671,2.188216259533709
188,2.1663570404052734,0.6134314844882593,2.1882592334666033
189,2.170839786529541,0.6154414301974707,2.1717487798834387
190,2.1565961837768555,0.6146019962058602,2.1731022115458143
191,2.159775972366333,0.618893544648359,2.1779652669687164
192,2.1576430797576904,0.61475977620747,2.184299051253633
193,2.167259693145752,0.6162407509231895,2.1731028114868836
194,2.1554746627807617,0.6117650788533695,2.1916683894497426
195,2.195937395095825,0.6115876919314079,2.1947328725999053
196,2.1802947521209717,0.6183476836851473,2.1821984391320837
197,2.164567232131958,0.6096185207004603,2.1542987305332315
198,2.1413824558258057,0.608780290187153,2.157364373179999
199,2.1461904048919678,0.6167863124968825,2.182358559051698
200,2.1717891693115234,0.6118860033790056,2.1905112986198882
201,2.1739003658294678,0.6050908634847569,2.1726050795140592
202,2.162026882171631,0.6098262080711441,2.1795523542572153
203,2.1579458713531494,0.6116803379908553,2.175545607270165
204,2.161432981491089,0.611880295261144,2.170525825159116
205,2.168485164642334,0.611650110521305,2.191404167901386
206,2.17815899848938,0.6199097764150313,2.1938979962671343
207,2.169074773788452,0.606423848267791,2.1736276888034562
208,2.158857583999634,0.6120399648562317,2.1743136280300943
209,2.162238836288452,0.6158109864480984,2.183410604569045
210,2.160186290740967,0.604356153784616,2.1714146179570393
