epoch,train_loss,train_preference_mae,train_cross_entropy
1,1.7870792150497437,0.2984260033331909,1.6957855517340994
2,1.785263180732727,0.2984610078659608,1.6952577915931628
3,1.7834603786468506,0.2984960766044591,1.6947301374113357
4,1.7816694974899292,0.2985311726432442,1.6942026083018968
5,1.7798917293548584,0.29856638820546383,1.6936750226357782
6,1.778126835823059,0.2986015962901413,1.693147857017307
7,1.7763737440109253,0.29863684818129865,1.6926206713119014
8,1.7746329307556152,0.29867221741252686,1.6920932384250178
9,1.772903561592102,0.2987076627090474,1.6915659633761442
10,1.77118718624115,0.2987431728546648,1.6910386174197563
11,1.7694817781448364,0.298778723151899,1.6905118804425001
12,1.7677881717681885,0.2988144730576188,1.6899853934406897
13,1.7661076784133911,0.29885031560989306,1.6894585571082479
14,1.7644375562667847,0.29888631610085753,1.6889317606533454
15,1.762778401374817,0.2989224996770465,1.6884049833328887
16,1.7611311674118042,0.2989589254161993,1.6878783215599305
17,1.7594951391220093,0.2989954722561148,1.6873516151258214
18,1.7578694820404053,0.29903219872010106,1.6868248526006937
19,1.7562551498413086,0.2990688981918723,1.686298166084188
20,1.754651427268982,0.2991057630034863,1.6857716437873684
21,1.7530583143234253,0.2991427611505859,1.6852453163592145
22,1.7514764070510864,0.29917989248980076,1.6847200602695176
23,1.7499051094055176,0.2992171590963275,1.684194866059856
24,1.7483437061309814,0.2992545631493224,1.6836694977352058
25,1.7467926740646362,0.2992920275288599,1.6831442103297873
26,1.7452516555786133,0.29932967719064013,1.682618884613145
27,1.7437208890914917,0.2993674001927215,1.682093146426434
28,1.7421995401382446,0.2994060260930096,1.6815681522500447
29,1.740688443183899,0.29944567149594264,1.681043850067495
30,1.7391878366470337,0.2994854171328264,1.6805197910342196
31,1.737696886062622,0.29952507469870765,1.679997138594362
32,1.7362157106399536,0.29956473160799196,1.6794750328408554
33,1.7347444295883179,0.2996043323775604,1.6789531702789562
34,1.7332825660705566,0.2996440071946219,1.6784313797993078
35,1.7318295240402222,0.29968358468032574,1.6779099917145108
36,1.7303858995437622,0.29972317592110415,1.6773888355925342
37,1.728952407836914,0.2997629111042707,1.6768679916329512
38,1.7275277376174927,0.29980266077690365,1.6763473988870496
39,1.7261122465133667,0.29984242301842123,1.6758264656580815
40,1.7247045040130615,0.29988230885840716,1.6753049521728165
41,1.723305106163025,0.2999222889627896,1.674783549070443
42,1.721914529800415,0.2999624066863014,1.674261947903274
43,1.720531702041626,0.3000026261600398,1.6737405206923457
44,1.7191582918167114,0.30004290942947665,1.6732192234009167
45,1.7177921533584595,0.30008331228720464,1.6726977878927507
46,1.7164345979690552,0.30012382533663784,1.672176139450378
47,1.7150852680206299,0.3001644173726141,1.6716546981320293
48,1.7137439250946045,0.30020513136006016,1.6711333307585763
49,1.7124109268188477,0.3002456183145059,1.6706124652833254
50,1.711086392402649,0.30028602238787006,1.6700917505130002
51,1.709769368171692,0.3003264676432807,1.6695712017509239
52,1.708461046218872,0.30036688837267006,1.6690515164307065
53,1.707161545753479,0.3004070355713369,1.6685335636456413
54,1.7058703899383545,0.3004468205980435,1.6680175881959836
55,1.7045893669128418,0.30048631901656564,1.6675035501618616
56,1.7033183574676514,0.30052577751355697,1.6669898825507103
57,1.7020556926727295,0.3005651258305351,1.666476919400421
58,1.7008007764816284,0.3006044586892852,1.6659642417428338
59,1.6995539665222168,0.3006437084513369,1.6654523664619774
60,1.698314905166626,0.3006829390044301,1.6649409119272605
